Index,PROJECT,SURVTYP,REEF,DATE,STATION,TRANSECT,DIVER,DATATYP,SPECIES,NUMBER,SIZE,SIZE_TP,NO_TP
1262,PAL_2012,BLT,PAL_20,9/17/2012,FR7,B,BJZ,QUAN,PA.MULT,1,20,,
1263,PAL_2012,BLT,PAL_20,9/17/2012,FR7,B,BJZ,QUAN,PS.BART,5,5,,
1264,PAL_2012,BLT,PAL_20,9/17/2012,FR7,B,BJZ,QUAN,PS.BART,15,10,,
1265,PAL_2012,BLT,PAL_20,9/17/2012,FR7,B,BJZ,QUAN,PS.OLIV,5,5,,
1266,PAL_2012,BLT,PAL_20,9/17/2012,FR7,B,BJZ,QUAN,PS.OLIV,30,10,,
1267,PAL_2012,BLT,PAL_20,9/17/2012,FR7,B,BJZ,QUAN,PS.DISP,5,5,,
1268,PAL_2012,BLT,PAL_20,9/17/2012,FR7,B,BJZ,QUAN,PS.DISP,10,10,,
1269,PAL_2012,BLT,PAL_20,9/17/2012,FR7,B,BJZ,QUAN,PS.COOP,5,5,,
1270,PAL_2012,BLT,PAL_20,9/17/2012,FR7,B,BJZ,QUAN,PS.COOP,10,10,,
1271,PAL_2012,BLT,PAL_20,9/17/2012,FR7,B,BJZ,QUAN,CE.UROD,1,20,,
1272,PAL_2012,BLT,PAL_20,9/17/2012,FR7,B,BJZ,QUAN,CE.UROD,3,15,,
1273,PAL_2012,BLT,PAL_20,9/17/2012,FR7,B,BJZ,QUAN,PA.ARCA,2,10,,
1274,PAL_2012,BLT,PAL_20,9/17/2012,FR7,B,BJZ,QUAN,CH.SORD,1,30,,
1275,PAL_2012,BLT,PAL_20,9/17/2012,FR7,B,BJZ,QUAN,CH.SORD,1,20,,
1276,PAL_2012,BLT,PAL_20,9/17/2012,FR7,B,BJZ,QUAN,CH.SORD,1,25,,
1277,PAL_2012,BLT,PAL_20,9/17/2012,FR7,B,BJZ,QUAN,CA.CARO,1,15,,
1278,PAL_2012,BLT,PAL_20,9/17/2012,FR7,B,BJZ,QUAN,AP.FURC,1,30,,
1279,PAL_2012,BLT,PAL_20,9/17/2012,FR7,B,BJZ,QUAN,LU.GIBB,1,30,,
1280,PAL_2012,BLT,PAL_20,9/17/2012,FR7,B,BJZ,QUAN,LU.GIBB,1,35,,
1281,PAL_2012,BLT,PAL_20,9/17/2012,FR7,B,BJZ,QUAN,CT.CYAN,1,15,,
1282,PAL_2012,BLT,PAL_20,9/17/2012,FR7,B,BJZ,QUAN,CT.CYAN,1,10,,
1283,PAL_2012,BLT,PAL_20,9/17/2012,FR7,B,BJZ,QUAN,NA.HEXA,1,40,,
1284,PAL_2012,BLT,PAL_20,9/17/2012,FR7,B,BJZ,QUAN,NA.HEXA,3,25,,
1285,PAL_2012,BLT,PAL_20,9/17/2012,FR7,B,BJZ,QUAN,ME.VIDU,1,20,,
1286,PAL_2012,BLT,PAL_20,9/17/2012,FR7,B,BJZ,QUAN,ME.VIDU,1,25,,
1287,PAL_2012,BLT,PAL_20,9/17/2012,FR7,B,BJZ,QUAN,GO.VARI,1,25,,
1288,PAL_2012,BLT,PAL_20,9/17/2012,FR7,B,BJZ,QUAN,GO.VARI,1,10,,
1289,PAL_2012,BLT,PAL_20,9/17/2012,FR7,B,BJZ,QUAN,HA.ORNA,2,5,,
1290,PAL_2012,BLT,PAL_20,9/17/2012,FR7,B,BJZ,QUAN,HA.ORNA,2,10,,
1291,PAL_2012,BLT,PAL_20,9/17/2012,FR7,B,BJZ,QUAN,PS.HEXA,1,5,,
1292,PAL_2012,BLT,PAL_20,9/17/2012,FR7,B,BJZ,QUAN,PS.OCTO,1,5,,
1293,PAL_2012,BLT,PAL_20,9/17/2012,FR7,B,BJZ,QUAN,PS.OCTO,5,10,,
1294,PAL_2012,BLT,PAL_20,9/17/2012,FR7,B,BJZ,QUAN,OX.UNIF,1,35,,
1295,PAL_2012,BLT,PAL_20,9/17/2012,FR7,B,BJZ,QUAN,FI.COMM,1,60,,
1296,PAL_2012,BLT,PAL_20,9/17/2012,FR7,B,BJZ,QUAN,BO.AXIL,1,15,,
1297,PAL_2012,BLT,PAL_20,9/17/2012,FR7,B,BJZ,QUAN,TH.LUTE,1,15,,
1298,PAL_2012,BLT,PAL_20,9/17/2012,FR7,B,BJZ,QUAN,CI.EXQU,3,10,,
1299,PAL_2012,BLT,PAL_30,9/17/2012,FR7,A,BJZ,QUAN,CE.FLAV,2,10,,
1300,PAL_2012,BLT,PAL_30,9/17/2012,FR7,A,BJZ,QUAN,CE.LORI,2,10,,
1301,PAL_2012,BLT,PAL_30,9/17/2012,FR7,A,BJZ,QUAN,CE.LORI,1,5,,
1302,PAL_2012,BLT,PAL_30,9/17/2012,FR7,A,BJZ,QUAN,CH.MARG,80,5,,
1303,PAL_2012,BLT,PAL_30,9/17/2012,FR7,A,BJZ,QUAN,CH.MARG,55,10,,
1304,PAL_2012,BLT,PAL_30,9/17/2012,FR7,A,BJZ,QUAN,PO.COEL,9,5,,
1305,PAL_2012,BLT,PAL_30,9/17/2012,FR7,A,BJZ,QUAN,CH.XANT,7,10,,
1306,PAL_2012,BLT,PAL_30,9/17/2012,FR7,A,BJZ,QUAN,PS.BART,5,5,,
1307,PAL_2012,BLT,PAL_30,9/17/2012,FR7,A,BJZ,QUAN,PS.BART,5,10,,
1308,PAL_2012,BLT,PAL_30,9/17/2012,FR7,A,BJZ,QUAN,PS.COOP,13,5,,
1309,PAL_2012,BLT,PAL_30,9/17/2012,FR7,A,BJZ,QUAN,PS.COOP,45,10,,
1310,PAL_2012,BLT,PAL_30,9/17/2012,FR7,A,BJZ,QUAN,CE.ARGU,1,30,,
1311,PAL_2012,BLT,PAL_30,9/17/2012,FR7,A,BJZ,QUAN,CE.UROD,2,20,,
1312,PAL_2012,BLT,PAL_30,9/17/2012,FR7,A,BJZ,QUAN,CE.UROD,1,15,,
1313,PAL_2012,BLT,PAL_30,9/17/2012,FR7,A,BJZ,QUAN,CE.MINI,2,25,,
1314,PAL_2012,BLT,PAL_30,9/17/2012,FR7,A,BJZ,QUAN,CE.MINI,1,30,,
1315,PAL_2012,BLT,PAL_30,9/17/2012,FR7,A,BJZ,QUAN,CE.MINI,1,15,,
1316,PAL_2012,BLT,PAL_30,9/17/2012,FR7,A,BJZ,QUAN,LU.BOHA,1,35,,
1317,PAL_2012,BLT,PAL_30,9/17/2012,FR7,A,BJZ,QUAN,SA.SPIN,1,25,,
1318,PAL_2012,BLT,PAL_30,9/17/2012,FR7,A,BJZ,QUAN,SA.TIER,3,20,,
1319,PAL_2012,BLT,PAL_30,9/17/2012,FR7,A,BJZ,QUAN,CT.CYAN,1,10,,
1320,PAL_2012,BLT,PAL_30,9/17/2012,FR7,A,BJZ,QUAN,ME.VIDU,1,15,,
1321,PAL_2012,BLT,PAL_30,9/17/2012,FR7,A,BJZ,QUAN,PS.OCTO,2,5,,
1322,PAL_2012,BLT,PAL_30,9/17/2012,FR7,A,BJZ,QUAN,PS.OCTO,6,10,,
1323,PAL_2012,BLT,PAL_30,9/17/2012,FR7,A,BJZ,QUAN,CH.TRIL,1,20,,
1324,PAL_2012,BLT,PAL_30,9/17/2012,FR7,A,BJZ,QUAN,HA.MELA,3,5,,
1325,PAL_2012,BLT,PAL_30,9/17/2012,FR7,A,BJZ,QUAN,HA.MELA,1,10,,
1326,PAL_2012,BLT,PAL_30,9/17/2012,FR7,A,BJZ,QUAN,CO.CENT,1,10,,
1327,PAL_2012,BLT,PAL_30,9/17/2012,FR7,A,BJZ,QUAN,PT.MAGN,2,10,,
1328,PAL_2012,BLT,PAL_30,9/17/2012,FR7,B,BJZ,QUAN,CE.FLAV,2,10,,
1329,PAL_2012,BLT,PAL_30,9/17/2012,FR7,B,BJZ,QUAN,CH.LUNU,1,10,,
1330,PAL_2012,BLT,PAL_30,9/17/2012,FR7,B,BJZ,QUAN,CH.PELE,1,10,,
1331,PAL_2012,BLT,PAL_30,9/17/2012,FR7,B,BJZ,QUAN,CH.MARG,35,5,,
1332,PAL_2012,BLT,PAL_30,9/17/2012,FR7,B,BJZ,QUAN,CH.MARG,100,10,,
1333,PAL_2012,BLT,PAL_30,9/17/2012,FR7,B,BJZ,QUAN,CH.XANT,5,5,,
1334,PAL_2012,BLT,PAL_30,9/17/2012,FR7,B,BJZ,QUAN,CH.XANT,3,10,,
1335,PAL_2012,BLT,PAL_30,9/17/2012,FR7,B,BJZ,QUAN,LE.TAPE,31,10,,
1336,PAL_2012,BLT,PAL_30,9/17/2012,FR7,B,BJZ,QUAN,PS.BART,20,5,,
1337,PAL_2012,BLT,PAL_30,9/17/2012,FR7,B,BJZ,QUAN,PS.BART,45,10,,
1338,PAL_2012,BLT,PAL_30,9/17/2012,FR7,B,BJZ,QUAN,PS.DISP,5,5,,
1339,PAL_2012,BLT,PAL_30,9/17/2012,FR7,B,BJZ,QUAN,PS.DISP,13,10,,
1340,PAL_2012,BLT,PAL_30,9/17/2012,FR7,B,BJZ,QUAN,CE.ARGU,1,30,,
1341,PAL_2012,BLT,PAL_30,9/17/2012,FR7,B,BJZ,QUAN,CE.ARGU,1,40,,
1342,PAL_2012,BLT,PAL_30,9/17/2012,FR7,B,BJZ,QUAN,CE.UROD,2,20,,
1343,PAL_2012,BLT,PAL_30,9/17/2012,FR7,B,BJZ,QUAN,CE.UROD,2,15,,
1344,PAL_2012,BLT,PAL_30,9/17/2012,FR7,B,BJZ,QUAN,CE.MINI,1,35,,
1345,PAL_2012,BLT,PAL_30,9/17/2012,FR7,B,BJZ,QUAN,CE.MINI,2,40,,
1346,PAL_2012,BLT,PAL_30,9/17/2012,FR7,B,BJZ,QUAN,CE.MINI,1,30,,
1347,PAL_2012,BLT,PAL_30,9/17/2012,FR7,B,BJZ,QUAN,PA.FORS,1,10,,
1348,PAL_2012,BLT,PAL_30,9/17/2012,FR7,B,BJZ,QUAN,CH.SORD,1,25,,
1349,PAL_2012,BLT,PAL_30,9/17/2012,FR7,B,BJZ,QUAN,LU.BOHA,1,35,,
1350,PAL_2012,BLT,PAL_30,9/17/2012,FR7,B,BJZ,QUAN,SA.TIER,2,20,,
1351,PAL_2012,BLT,PAL_30,9/17/2012,FR7,B,BJZ,QUAN,SA.TIER,2,25,,
1352,PAL_2012,BLT,PAL_30,9/17/2012,FR7,B,BJZ,QUAN,AC.NIGR,1,10,,
1353,PAL_2012,BLT,PAL_30,9/17/2012,FR7,B,BJZ,QUAN,CT.MARG,1,15,,
1354,PAL_2012,BLT,PAL_30,9/17/2012,FR7,B,BJZ,QUAN,CT.CYAN,1,10,,
1355,PAL_2012,BLT,PAL_30,9/17/2012,FR7,B,BJZ,QUAN,NA.VLAM,2,45,,
1356,PAL_2012,BLT,PAL_30,9/17/2012,FR7,B,BJZ,QUAN,NA.VLAM,1,50,,
1357,PAL_2012,BLT,PAL_30,9/17/2012,FR7,B,BJZ,QUAN,AC.THOM,1,15,,
1358,PAL_2012,BLT,PAL_30,9/17/2012,FR7,B,BJZ,QUAN,ME.VIDU,1,10,,
1359,PAL_2012,BLT,PAL_30,9/17/2012,FR7,B,BJZ,QUAN,ME.NIGE,1,20,,
1360,PAL_2012,BLT,PAL_30,9/17/2012,FR7,B,BJZ,QUAN,HA.ORNA,1,10,,
1361,PAL_2012,BLT,PAL_30,9/17/2012,FR7,B,BJZ,QUAN,LA.DIMI,2,10,,
1362,PAL_2012,BLT,PAL_30,9/17/2012,FR7,B,BJZ,QUAN,PS.OCTO,3,5,,
1363,PAL_2012,BLT,PAL_30,9/17/2012,FR7,B,BJZ,QUAN,PS.OCTO,5,10,,
1364,PAL_2012,BLT,PAL_30,9/17/2012,FR7,B,BJZ,QUAN,OX.UNIF,1,20,,
1365,PAL_2012,BLT,PAL_30,9/17/2012,FR7,B,BJZ,QUAN,HA.MELA,2,5,,
1366,PAL_2012,BLT,PAL_30,9/17/2012,FR7,B,BJZ,QUAN,HA.MELA,3,10,,
1367,PAL_2012,BLT,PAL_30,9/17/2012,FR7,B,BJZ,QUAN,PS.MOLU,2,10,,
1368,PAL_2012,BLT,PAL_30,9/17/2012,FR7,B,BJZ,QUAN,PT.MAGN,2,10,,
1369,PAL_2012,BLT,PAL_10,9/17/2012,FR7,A,BJZ,QUAN,CE.FLAV,2,10,,
1370,PAL_2012,BLT,PAL_10,9/17/2012,FR7,A,BJZ,QUAN,CE.LORI,1,10,,
1371,PAL_2012,BLT,PAL_10,9/17/2012,FR7,A,BJZ,QUAN,CH.ACAR,15,5,,
1372,PAL_2012,BLT,PAL_10,9/17/2012,FR7,A,BJZ,QUAN,CH.MARG,15,5,,
1373,PAL_2012,BLT,PAL_10,9/17/2012,FR7,A,BJZ,QUAN,CH.MARG,3,10,,
1374,PAL_2012,BLT,PAL_10,9/17/2012,FR7,A,BJZ,QUAN,CH.VAND,115,5,,
1375,PAL_2012,BLT,PAL_10,9/17/2012,FR7,A,BJZ,QUAN,PO.COEL,2,5,,
1376,PAL_2012,BLT,PAL_10,9/17/2012,FR7,A,BJZ,QUAN,PL.DICK,3,10,,
1377,PAL_2012,BLT,PAL_10,9/17/2012,FR7,A,BJZ,QUAN,PL.JOHN,6,5,,
1378,PAL_2012,BLT,PAL_10,9/17/2012,FR7,A,BJZ,QUAN,PL.JOHN,1,10,,
1379,PAL_2012,BLT,PAL_10,9/17/2012,FR7,A,BJZ,QUAN,CH.XANT,3,5,,
1380,PAL_2012,BLT,PAL_10,9/17/2012,FR7,A,BJZ,QUAN,PS.OLIV,35,5,,
1381,PAL_2012,BLT,PAL_10,9/17/2012,FR7,A,BJZ,QUAN,PS.OLIV,3,10,,
1382,PAL_2012,BLT,PAL_10,9/17/2012,FR7,A,BJZ,QUAN,CE.ARGU,1,40,,
1383,PAL_2012,BLT,PAL_10,9/17/2012,FR7,A,BJZ,QUAN,CE.UROD,1,20,,
1384,PAL_2012,BLT,PAL_10,9/17/2012,FR7,A,BJZ,QUAN,CE.UROD,1,15,,
1385,PAL_2012,BLT,PAL_10,9/17/2012,FR7,A,BJZ,QUAN,PA.ARCA,3,10,,
1386,PAL_2012,BLT,PAL_10,9/17/2012,FR7,A,BJZ,QUAN,PA.FORS,2,10,,
1387,PAL_2012,BLT,PAL_10,9/17/2012,FR7,A,BJZ,QUAN,PA.HEMI,1,15,,
1388,PAL_2012,BLT,PAL_10,9/17/2012,FR7,A,BJZ,QUAN,CH.SORD,1,20,,
1389,PAL_2012,BLT,PAL_10,9/17/2012,FR7,A,BJZ,QUAN,SC.FREN,1,10,,
1390,PAL_2012,BLT,PAL_10,9/17/2012,FR7,A,BJZ,QUAN,AC.OLIV,2,25,,
1391,PAL_2012,BLT,PAL_10,9/17/2012,FR7,A,BJZ,QUAN,AC.NIGC,1,25,,
1392,PAL_2012,BLT,PAL_10,9/17/2012,FR7,A,BJZ,QUAN,CT.MARG,1,10,,
1393,PAL_2012,BLT,PAL_10,9/17/2012,FR7,A,BJZ,QUAN,CT.CYAN,1,15,,
1394,PAL_2012,BLT,PAL_10,9/17/2012,FR7,A,BJZ,QUAN,CT.CYAN,2,10,,
1395,PAL_2012,BLT,PAL_10,9/17/2012,FR7,A,BJZ,QUAN,CT.CYAN,1,5,,
1396,PAL_2012,BLT,PAL_10,9/17/2012,FR7,A,BJZ,QUAN,ME.VIDU,1,15,,
1397,PAL_2012,BLT,PAL_10,9/17/2012,FR7,A,BJZ,QUAN,ME.NIGE,3,15,,
1398,PAL_2012,BLT,PAL_10,9/17/2012,FR7,A,BJZ,QUAN,GO.VARI,1,15,,
1399,PAL_2012,BLT,PAL_10,9/17/2012,FR7,A,BJZ,QUAN,GO.VARI,1,10,,
1400,PAL_2012,BLT,PAL_10,9/17/2012,FR7,A,BJZ,QUAN,HA.ORNA,4,10,,
1401,PAL_2012,BLT,PAL_10,9/17/2012,FR7,A,BJZ,QUAN,HA.ORNA,1,5,,
1402,PAL_2012,BLT,PAL_10,9/17/2012,FR7,A,BJZ,QUAN,TH.AMBL,3,5,,
1403,PAL_2012,BLT,PAL_10,9/17/2012,FR7,A,BJZ,QUAN,TH.AMBL,15,10,,
1404,PAL_2012,BLT,PAL_10,9/17/2012,FR7,A,BJZ,QUAN,TH.QUIN,2,10,,
1405,PAL_2012,BLT,PAL_10,9/17/2012,FR7,A,BJZ,QUAN,TH.QUIN,1,5,,
1406,PAL_2012,BLT,PAL_10,9/17/2012,FR7,A,BJZ,QUAN,PS.HEXA,6,5,,
1407,PAL_2012,BLT,PAL_10,9/17/2012,FR7,A,BJZ,QUAN,PS.OCTO,3,5,,
1408,PAL_2012,BLT,PAL_10,9/17/2012,FR7,A,BJZ,QUAN,PS.OCTO,3,10,,
1409,PAL_2012,BLT,PAL_10,9/17/2012,FR7,A,BJZ,QUAN,CH.TRIL,1,20,,
1410,PAL_2012,BLT,PAL_10,9/17/2012,FR7,A,BJZ,QUAN,HE.FASC,1,10,,
1411,PAL_2012,BLT,PAL_10,9/17/2012,FR7,A,BJZ,QUAN,TH.LUTE,1,10,,
1412,PAL_2012,BLT,PAL_10,9/17/2012,FR7,A,BJZ,QUAN,OX.UNIF,1,15,,
1413,PAL_2012,BLT,PAL_10,9/17/2012,FR7,B,BJZ,QUAN,CE.FLAV,1,10,,
1414,PAL_2012,BLT,PAL_10,9/17/2012,FR7,B,BJZ,QUAN,CH.MARG,20,5,,
1415,PAL_2012,BLT,PAL_10,9/17/2012,FR7,B,BJZ,QUAN,CH.VAND,160,5,,
1416,PAL_2012,BLT,PAL_10,9/17/2012,FR7,B,BJZ,QUAN,PO.COEL,1,5,,
1417,PAL_2012,BLT,PAL_10,9/17/2012,FR7,B,BJZ,QUAN,PL.DICK,2,10,,
1418,PAL_2012,BLT,PAL_10,9/17/2012,FR7,B,BJZ,QUAN,PL.JOHN,3,5,,
1419,PAL_2012,BLT,PAL_10,9/17/2012,FR7,B,BJZ,QUAN,PL.JOHN,2,10,,
1420,PAL_2012,BLT,PAL_10,9/17/2012,FR7,B,BJZ,QUAN,ST.AURE,5,10,,
1421,PAL_2012,BLT,PAL_10,9/17/2012,FR7,B,BJZ,QUAN,CH.XANT,3,10,,
1422,PAL_2012,BLT,PAL_10,9/17/2012,FR7,B,BJZ,QUAN,PA.INSU,1,25,,
1423,PAL_2012,BLT,PAL_10,9/17/2012,FR7,B,BJZ,QUAN,CE.UROD,2,15,,
1424,PAL_2012,BLT,PAL_10,9/17/2012,FR7,B,BJZ,QUAN,EP.HEXA,1,20,,
1425,PAL_2012,BLT,PAL_10,9/17/2012,FR7,B,BJZ,QUAN,PA.ARCA,3,10,,
1426,PAL_2012,BLT,PAL_10,9/17/2012,FR7,B,BJZ,QUAN,CI.OXYC,1,10,,
1427,PAL_2012,BLT,PAL_10,9/17/2012,FR7,B,BJZ,QUAN,CH.SORD,1,30,,
1428,PAL_2012,BLT,PAL_10,9/17/2012,FR7,B,BJZ,QUAN,SC.NIGE,1,15,,
1429,PAL_2012,BLT,PAL_10,9/17/2012,FR7,B,BJZ,QUAN,LU.BOHA,1,20,,
1430,PAL_2012,BLT,PAL_10,9/17/2012,FR7,B,BJZ,QUAN,LU.GIBB,2,35,,
1431,PAL_2012,BLT,PAL_10,9/17/2012,FR7,B,BJZ,QUAN,MO.GRAN,1,30,,
1432,PAL_2012,BLT,PAL_10,9/17/2012,FR7,B,BJZ,QUAN,CT.MARG,1,10,,
1433,PAL_2012,BLT,PAL_10,9/17/2012,FR7,B,BJZ,QUAN,CT.MARG,2,15,,
1434,PAL_2012,BLT,PAL_10,9/17/2012,FR7,B,BJZ,QUAN,CT.CYAN,2,10,,
1435,PAL_2012,BLT,PAL_10,9/17/2012,FR7,B,BJZ,QUAN,CT.CYAN,1,15,,
1436,PAL_2012,BLT,PAL_10,9/17/2012,FR7,B,BJZ,QUAN,ME.VIDU,2,20,,
1437,PAL_2012,BLT,PAL_10,9/17/2012,FR7,B,BJZ,QUAN,ME.NIGE,3,15,,
1438,PAL_2012,BLT,PAL_10,9/17/2012,FR7,B,BJZ,QUAN,GO.VARI,1,5,,
1439,PAL_2012,BLT,PAL_10,9/17/2012,FR7,B,BJZ,QUAN,GO.VARI,1,10,,
1440,PAL_2012,BLT,PAL_10,9/17/2012,FR7,B,BJZ,QUAN,HA.ORNA,1,5,,
1441,PAL_2012,BLT,PAL_10,9/17/2012,FR7,B,BJZ,QUAN,HA.ORNA,1,10,,
1442,PAL_2012,BLT,PAL_10,9/17/2012,FR7,B,BJZ,QUAN,LA.DIMI,1,10,,
1443,PAL_2012,BLT,PAL_10,9/17/2012,FR7,B,BJZ,QUAN,LA.RUBR,1,5,,
1444,PAL_2012,BLT,PAL_10,9/17/2012,FR7,B,BJZ,QUAN,TH.QUIN,3,10,,
1445,PAL_2012,BLT,PAL_10,9/17/2012,FR7,B,BJZ,QUAN,ST.BAND,1,5,,
1446,PAL_2012,BLT,PAL_10,9/17/2012,FR7,B,BJZ,QUAN,ST.BAND,1,10,,
1447,PAL_2012,BLT,PAL_10,9/17/2012,FR7,B,BJZ,QUAN,PS.HEXA,2,5,,
1448,PAL_2012,BLT,PAL_10,9/17/2012,FR7,B,BJZ,QUAN,PS.OCTO,4,5,,
1449,PAL_2012,BLT,PAL_10,9/17/2012,FR7,B,BJZ,QUAN,PS.OCTO,5,10,,
1450,PAL_2012,BLT,PAL_10,9/17/2012,FR7,B,BJZ,QUAN,OX.UNIF,1,20,,
1451,PAL_2012,BLT,PAL_10,9/17/2012,FR7,B,BJZ,QUAN,MA.MELE,1,10,,
1452,PAL_2012,BLT,PAL_10,9/17/2012,FR7,B,BJZ,QUAN,LE.XANT,1,45,,
1453,PAL_2012,BLT,PAL_10,9/17/2012,FR7,B,BJZ,QUAN,CO.CENT,1,10,,
1454,PAL_2012,BLT,PAL_10,9/17/2012,FR7,B,BJZ,QUAN,CO.CENT,1,15,,
1455,PAL_2012,BLT,PAL_10,9/17/2012,FR7,B,BJZ,QUAN,CI.EXQU,5,5,,
1456,PAL_2012,BLT,PAL_10,9/17/2012,FR7,B,BJZ,QUAN,CI.EXQU,1,10,,
1457,PAL_2012,BLT,PAL_10,9/17/2012,FR7,B,BJZ,QUAN,CIRR.SP,6,5,,
1458,PAL_2012,BLT,PAL_10,9/17/2012,FR7,B,BJZ,QUAN,CIRR.SP,2,10,,
1459,PAL_2012,BLT,PAL_20,9/17/2012,FR9,B,BJZ,QUAN,CE.FLAV,2,10,,
1460,PAL_2012,BLT,PAL_20,9/17/2012,FR9,B,BJZ,QUAN,CE.LORI,1,5,,
1461,PAL_2012,BLT,PAL_20,9/17/2012,FR9,B,BJZ,QUAN,CH.AURI,1,15,,
1462,PAL_2012,BLT,PAL_20,9/17/2012,FR9,B,BJZ,QUAN,CH.TRIF,1,15,,
1463,PAL_2012,BLT,PAL_20,9/17/2012,FR9,B,BJZ,QUAN,CH.ACAR,20,5,,
1464,PAL_2012,BLT,PAL_20,9/17/2012,FR9,B,BJZ,QUAN,CH.MARG,85,5,,
1465,PAL_2012,BLT,PAL_20,9/17/2012,FR9,B,BJZ,QUAN,CH.MARG,19,10,,
1466,PAL_2012,BLT,PAL_20,9/17/2012,FR9,B,BJZ,QUAN,PL.DICK,1,5,,
1467,PAL_2012,BLT,PAL_20,9/17/2012,FR9,B,BJZ,QUAN,PL.JOHN,5,10,,
1468,PAL_2012,BLT,PAL_20,9/17/2012,FR9,B,BJZ,QUAN,ST.AURE,1,5,,
1469,PAL_2012,BLT,PAL_20,9/17/2012,FR9,B,BJZ,QUAN,ST.AURE,1,10,,
1470,PAL_2012,BLT,PAL_20,9/17/2012,FR9,B,BJZ,QUAN,CH.XANT,35,10,,
1471,PAL_2012,BLT,PAL_20,9/17/2012,FR9,B,BJZ,QUAN,CE.ARGU,1,40,,
1472,PAL_2012,BLT,PAL_20,9/17/2012,FR9,B,BJZ,QUAN,EP.POLY,1,45,,
1473,PAL_2012,BLT,PAL_20,9/17/2012,FR9,B,BJZ,QUAN,EP.POLY,1,55,,
1474,PAL_2012,BLT,PAL_20,9/17/2012,FR9,B,BJZ,QUAN,PA.ARCA,1,10,,
1475,PAL_2012,BLT,PAL_20,9/17/2012,FR9,B,BJZ,QUAN,CH.SORD,1,25,,
1476,PAL_2012,BLT,PAL_20,9/17/2012,FR9,B,BJZ,QUAN,SC.NIGE,1,30,,
1477,PAL_2012,BLT,PAL_20,9/17/2012,FR9,B,BJZ,QUAN,AP.FURC,1,30,,
1478,PAL_2012,BLT,PAL_20,9/17/2012,FR9,B,BJZ,QUAN,AP.FURC,1,25,,
1479,PAL_2012,BLT,PAL_20,9/17/2012,FR9,B,BJZ,QUAN,LU.BOHA,1,40,,
1480,PAL_2012,BLT,PAL_20,9/17/2012,FR9,B,BJZ,QUAN,AC.NIGR,1,15,,
1481,PAL_2012,BLT,PAL_20,9/17/2012,FR9,B,BJZ,QUAN,AC.THOM,2,10,,
1482,PAL_2012,BLT,PAL_20,9/17/2012,FR9,B,BJZ,QUAN,CT.MARG,2,20,,
1483,PAL_2012,BLT,PAL_20,9/17/2012,FR9,B,BJZ,QUAN,CT.MARG,1,15,,
1484,PAL_2012,BLT,PAL_20,9/17/2012,FR9,B,BJZ,QUAN,CT.CYAN,1,15,,
1485,PAL_2012,BLT,PAL_20,9/17/2012,FR9,B,BJZ,QUAN,ME.VIDU,1,20,,
1486,PAL_2012,BLT,PAL_20,9/17/2012,FR9,B,BJZ,QUAN,ME.VIDU,2,25,,
1487,PAL_2012,BLT,PAL_20,9/17/2012,FR9,B,BJZ,QUAN,GO.VARI,3,5,,
1488,PAL_2012,BLT,PAL_20,9/17/2012,FR9,B,BJZ,QUAN,HA.ORNA,2,5,,
1489,PAL_2012,BLT,PAL_20,9/17/2012,FR9,B,BJZ,QUAN,LA.DIMI,1,10,,
1490,PAL_2012,BLT,PAL_20,9/17/2012,FR9,B,BJZ,QUAN,LA.RUBR,1,10,,
1491,PAL_2012,BLT,PAL_20,9/17/2012,FR9,B,BJZ,QUAN,PS.HEXA,1,5,,
1492,PAL_2012,BLT,PAL_20,9/17/2012,FR9,B,BJZ,QUAN,PS.OCTO,4,10,,
1493,PAL_2012,BLT,PAL_20,9/17/2012,FR9,B,BJZ,QUAN,HA.HORT,1,25,,
1494,PAL_2012,BLT,PAL_20,9/17/2012,FR9,B,BJZ,QUAN,OX.UNIF,1,15,,
1495,PAL_2012,BLT,PAL_20,9/17/2012,FR9,B,BJZ,QUAN,CIRR.SP,2,5,,
1496,PAL_2012,BLT,PAL_20,9/17/2012,FR9,B,BJZ,QUAN,CIRR.SP,5,10,,
1497,PAL_2012,BLT,PAL_20,9/17/2012,FR9,B,BJZ,QUAN,CA.DUME,1,25,,
1498,PAL_2012,BLT,PAL_20,9/17/2012,FR9,B,BJZ,QUAN,PE.MARG,1,10,,
1499,PAL_2012,BLT,PAL_20,9/17/2012,FR9,A,BJZ,QUAN,CE.LORI,3,10,,
1500,PAL_2012,BLT,PAL_20,9/17/2012,FR9,A,BJZ,QUAN,CH.BENN,2,20,,
1501,PAL_2012,BLT,PAL_20,9/17/2012,FR9,A,BJZ,QUAN,CH.ACAR,10,5,,
1502,PAL_2012,BLT,PAL_20,9/17/2012,FR9,A,BJZ,QUAN,CH.MARG,110,5,,
1503,PAL_2012,BLT,PAL_20,9/17/2012,FR9,A,BJZ,QUAN,CH.MARG,33,10,,
1504,PAL_2012,BLT,PAL_20,9/17/2012,FR9,A,BJZ,QUAN,PL.JOHN,5,5,,
1505,PAL_2012,BLT,PAL_20,9/17/2012,FR9,A,BJZ,QUAN,PL.JOHN,4,10,,
1506,PAL_2012,BLT,PAL_20,9/17/2012,FR9,A,BJZ,QUAN,CH.XANT,18,10,,
1507,PAL_2012,BLT,PAL_20,9/17/2012,FR9,A,BJZ,QUAN,CE.ARGU,1,20,,
